X,Y,Z
41.719500000000004,80.7035,2.3035
41.724500000000006,80.70150000000001,2.3035
41.6045,80.7595,2.2815000000000003
41.6235,80.75750000000001,2.2825
41.6255,80.75750000000001,2.2825
41.6165,80.76350000000001,2.2805
41.6235,80.76350000000001,2.2825
41.6195,80.76650000000001,2.2825
41.62050000000001,80.76450000000001,2.2805
41.624500000000005,80.76450000000001,2.2815000000000003
41.6295,80.74650000000001,2.2885
41.6345,80.75150000000001,2.2825
41.6385,80.7535,2.2825
41.6415,80.75750000000001,2.2815000000000003
41.645500000000006,80.7595,2.2805
41.648500000000006,80.7625,2.2805
41.6525,80.7625,2.2805
41.660500000000006,80.76350000000001,2.2805
41.6565,80.76450000000001,2.2805
41.660500000000006,80.7655,2.2805
41.7105,80.73450000000001,2.3035
41.7235,80.7265,2.3035
41.715500000000006,80.7305,2.3035
41.719500000000004,80.72850000000001,2.3035
