X,Y,Z
-9.521500000000001,-10.765500000000001,-1.5955000000000001
-9.527500000000002,-10.7675,-1.5905
-9.5225,-10.7635,-1.5895000000000001
-9.527500000000002,-10.7665,-1.5845
-9.515500000000001,-10.762500000000001,-1.5955000000000001
-9.509500000000001,-10.7605,-1.5945
-9.515500000000001,-10.762500000000001,-1.5895000000000001
-9.508500000000002,-10.7605,-1.5885
-9.534500000000001,-10.768500000000001,-1.5785000000000002
-9.534500000000001,-10.768500000000001,-1.5725000000000002
-9.521500000000001,-10.764500000000002,-1.5835000000000001
-9.527500000000002,-10.7665,-1.5785000000000002
-9.521500000000001,-10.764500000000002,-1.5775000000000001
-9.527500000000002,-10.7665,-1.5725000000000002
-9.521500000000001,-10.764500000000002,-1.5715000000000001
-9.5165,-10.761500000000002,-1.5835000000000001
-9.515500000000001,-10.762500000000001,-1.5775000000000001
-9.509500000000001,-10.7605,-1.5825000000000002
-9.509500000000001,-10.759500000000001,-1.5765000000000002
-9.5045,-10.7575,-1.5765000000000002
-9.515500000000001,-10.761500000000002,-1.5715000000000001
-9.508500000000002,-10.759500000000001,-1.5705000000000002
-9.502500000000001,-10.7575,-1.5995000000000001
-9.4975,-10.755500000000001,-1.5995000000000001
-9.502500000000001,-10.7575,-1.5945
-9.4975,-10.755500000000001,-1.5935000000000001
-9.4905,-10.7535,-1.5985
-9.4905,-10.7535,-1.5935000000000001
-9.502500000000001,-10.7575,-1.5885
-9.4975,-10.755500000000001,-1.5875000000000001
-9.4905,-10.752500000000001,-1.5875000000000001
-9.502500000000001,-10.7575,-1.5825000000000002
-9.4975,-10.755500000000001,-1.5815000000000001
-9.4905,-10.752500000000001,-1.5815000000000001
-9.4975,-10.755500000000001,-1.5755000000000001
-9.5035,-10.7565,-1.5705000000000002
-9.4975,-10.755500000000001,-1.5695000000000001
-9.4905,-10.752500000000001,-1.5755000000000001
-9.4915,-10.752500000000001,-1.5695000000000001
-9.534500000000001,-10.768500000000001,-1.5675000000000001
-9.534500000000001,-10.768500000000001,-1.5615
-9.534500000000001,-10.768500000000001,-1.5555
-9.528500000000001,-10.765500000000001,-1.5605000000000002
-9.527500000000002,-10.7665,-1.5665000000000002
-9.5225,-10.7635,-1.5665000000000002
-9.5205,-10.7635,-1.5605000000000002
-9.528500000000001,-10.765500000000001,-1.5545000000000002
-9.5225,-10.7635,-1.5545000000000002
-9.515500000000001,-10.762500000000001,-1.5655000000000001
-9.509500000000001,-10.759500000000001,-1.5655000000000001
-9.515500000000001,-10.761500000000002,-1.5595
-9.515500000000001,-10.761500000000002,-1.5535
-9.509500000000001,-10.759500000000001,-1.5595
-9.508500000000002,-10.759500000000001,-1.5535
-9.534500000000001,-10.768500000000001,-1.5495
-9.534500000000001,-10.768500000000001,-1.5435
-9.534500000000001,-10.768500000000001,-1.5375
-9.5295,-10.765500000000001,-1.5495
-9.5225,-10.7635,-1.5485000000000002
-9.528500000000001,-10.765500000000001,-1.5435
-9.528500000000001,-10.765500000000001,-1.5375
-9.5225,-10.7635,-1.5425000000000002
-9.5225,-10.7635,-1.5365000000000002
-9.515500000000001,-10.761500000000002,-1.5485000000000002
-9.509500000000001,-10.759500000000001,-1.5475
-9.515500000000001,-10.761500000000002,-1.5425000000000002
-9.5175,-10.7605,-1.5365000000000002
-9.509500000000001,-10.759500000000001,-1.5415
-9.502500000000001,-10.7575,-1.5645000000000002
-9.4975,-10.7545,-1.5645000000000002
-9.4905,-10.752500000000001,-1.5635000000000001
-9.5035,-10.7565,-1.5585000000000002
-9.4975,-10.7545,-1.5585000000000002
-9.5035,-10.755500000000001,-1.5535
-9.4975,-10.7545,-1.5525000000000002
-9.4905,-10.752500000000001,-1.5575
-9.5035,-10.755500000000001,-1.5475
-9.4975,-10.7545,-1.5465000000000002
-9.4905,-10.752500000000001,-1.5515
-9.4905,-10.752500000000001,-1.5465000000000002
-9.5035,-10.7565,-1.5415
-9.4975,-10.7545,-1.5405000000000002
-9.8185,-10.6265,-1.5395
-9.819500000000001,-10.627500000000001,-1.5365000000000002
-9.8185,-10.6265,-1.5365000000000002
